"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GRSF1",1111.87673391739,0.114567485482475,0.0414868299939213,2.7615386738216,0.00575297027163044,0.0252101616394112
"ENAM",51.893397832199,0.68145623610498,0.328281846159712,2.07582674484365,0.0379099778509537,0.107577445465405
"JCHAIN",1586.73849469101,1.08197123684651,0.341984464754638,3.16380230202208,0.00155722535584169,0.00900446869612448
"ANKRD17",3021.12467592336,-0.104030464933828,0.0499321144481046,-2.08343800545336,0.0372113170550762,0.10613106380286
"UTP3",350.043492356148,0.0886710557035227,0.0901548246820357,0.98354199030672,0.325340759616039,0.505458883284961
"ITGB4",20.7916169648157,0.151203293145197,0.18777984347376,0.805215780075594,0.420695171906785,0.593576889814928
"WBP2",1241.24104787717,0.701728494310032,0.186157009806209,3.76955181564496,0.000163540955218176,0.00152779761329174
"H3-3B",5855.65641044216,0.24002812831664,0.131498343343858,1.82533195638051,0.0679509505874439,0.165514543064064
"UNK",607.921431030932,-0.170945856415039,0.0541394052547292,-3.15751264002122,0.00159121338071858,0.00915416145129438
"TRIM47",18.8956062322046,0.113643304592955,0.21729634808621,0.522987641503613,0.600982853496475,0.74325634534462
"ZRANB2",1785.17768030055,-0.188217881990636,0.084070364339286,-2.2388136826794,0.0251680416249541,0.0789742744073091
"EIF5A",1533.21814680096,-0.0837940749737375,0.08639001239096,-0.969950954452066,0.332070939722134,0.512327230980205
"KDM6B",1682.01818569546,0.163152575896745,0.161279636123824,1.01161299602315,0.311723129585633,0.492039223257109
"CLEC10A",274.23315493134,0.792987605095367,0.223783217199609,3.54355261765694,0.000394774525352315,0.00306089823899431
"SLC52A1",18.0182848902526,-0.0503940222549306,0.223238236035861,-0.225740998270723,0.821402869004504,0.895524347478256
"GUCY2D",11.6894735832255,0.54307412514413,0.242776104233253,2.23693401316943,0.0252906531231775,0.079258731644057
"GPS2",79.5310854791803,-0.0510596198493024,0.112170714111204,-0.4551956386645,0.648968497875151,0.778866247392476
"XAF1",804.175938218012,0.463039688457247,0.18659094497749,2.4815764157961,0.013080266094562,0.0479790327533567
"DLG4",348.261743227474,0.745791810366915,0.159980589309081,4.66176436521341,3.13510019189921e-06,7.01604346152138e-05
"RIDA",37.07687622553,0.302135127057147,0.166206424797214,1.81783061290066,0.0690900261567534,0.16747422340397
"VPS13B",4517.52765888626,0.0605801851966811,0.0477276908055255,1.26928799978036,0.204338364774526,0.368625449590895
"MATN2",46.5424620602421,0.129991840946285,0.168840172277814,0.769910615421509,0.441352916504235,0.611981878531657
"REEP2",3.7622491175704,0.234576557702758,0.34656848684424,0.676854839973331,0.498498059441704,0.661569562776729
"PCBD2",264.466906591026,0.144911843299986,0.0682295468724434,2.12388693670943,0.0336795989967563,0.0982858707004568
"SDF2",352.870346596009,0.256364539847639,0.0920015700122414,2.78652353229981,0.00532767496836119,0.023748683540732
"FLOT2",2414.75108993342,0.351945358798412,0.119951656001588,2.93406002492999,0.00334559501184864,0.0164419957940316
"ERAL1",192.047484532314,0.120531639420086,0.0785457411755055,1.53454073532473,0.124896679820582,0.258723572394815
"PRMT7",506.215845405435,-0.167804800641072,0.0871711804742306,-1.92500319174498,0.0542289589420516,0.139998258578202
"NIP7",281.915089122846,-0.109085771987396,0.0557511631763575,-1.95665463772165,0.0503880865473999,0.13279204131535
"TERF2",512.371366904933,-0.170424208092116,0.048809285035912,-3.49163500278122,0.000480073787129864,0.00355014103083703
"VPS4A",602.72160870508,-0.129859233320334,0.0564229464019765,-2.30153229494916,0.0213615621166041,0.0695579825256163
"MTSS2",56.7442329681623,-0.18349957019436,0.120082281431158,-1.52811528901171,0.126483916098834,0.260992080638346
"HSPA12B",56.1883900232793,0.197239845681354,0.151974328646809,1.29784975816371,0.194338967423036,0.356711754769231
"ANKEF1",83.2042358692078,-0.542827695742935,0.163861439295718,-3.3127238359191,0.000923921609441005,0.00596302321250209
"PCED1A",543.008125186143,-0.0641643447131401,0.0879726973541063,-0.729366572163483,0.465777459925735,0.633866385862186
"BTBD3",136.27947038858,0.509953535602602,0.131109237428665,3.88953170351602,0.000100437847606957,0.0010470270505627
"PCNA",314.766459806368,0.192561233447383,0.109547560502472,1.75778659574111,0.0787838269218834,0.184673652927232
"NXT1",124.97254393608,-0.196096205492959,0.124840592480075,-1.57077278789955,0.116235435031563,0.246072863811908
"POLR3F",171.710638650089,-0.0522967849647832,0.071122757238954,-0.735303115275461,0.462154911362644,0.630330685788852
"RIN2",703.354694177873,0.786363109319628,0.179740659228751,4.37498734395341,1.21439523798349e-05,0.000199181577922249
"PTPRA",1518.55258976965,-0.120923568140683,0.0537918624646948,-2.24798998584682,0.0245768284827802,0.0775493568513926
"DAP3",791.155309066903,-0.0935358894854912,0.0407920146926055,-2.29299509206263,0.0218482875150947,0.0707327941652749
"RHBG",1.17268050091078,0.759570480537638,0.81992420304896,0.926391095314797,0.35424277006178,0.532787049113884
"KHDC4",838.471139090689,-0.170087900001241,0.0762782829875242,-2.2298338837682,0.0257584730180551,0.0804204548149726
"ATP1A4",18.7149808510402,0.187111638832717,0.71996466681517,0.259890029965529,0.794948602035828,0.87887447345917
"BCAN",2.62919711641981,0.529713475127936,0.564850714753948,0.937793759115065,0.348350408951831,0.527476936603251
"ARHGEF11",1300.11331828537,0.670119836752873,0.146713135983349,4.56755172099197,4.9345394227455e-06,9.95903363952528e-05
"RAB25",2.25029024610748,-0.521640152153963,0.462690175329228,-1.12740702087048,0.259570431999375,0.435701429264641
"FCRL2",408.170884205587,-0.0937034564994614,0.301676160202271,-0.310609417849372,0.756097566702928,0.854193298890436
"DCAF8",1005.74666472107,0.0282289946481609,0.0427570863302012,0.660217921075261,0.509113993429914,0.67035719827915
"SYT11",872.351000491845,-0.359741774940309,0.103624552760206,-3.47158820335538,0.000517389331477157,0.00376443650087077
"IGHMBP2",412.798046354982,-0.0430307779748427,0.0983180969030582,-0.437668947327887,0.661626282876933,0.787956663326955
"ACY3",6.30134588551813,-0.0738719209320154,0.303650070815549,-0.243279775083236,0.807788670960385,0.887487743804367
"TESMIN",70.251484122529,0.374249852714315,0.1628152258772,2.2986170408693,0.0215266950300275,0.0699275967204788
"MMACHC",77.0005703029775,0.12111850479052,0.126726058414798,0.95575058757116,0.339198257903246,0.519386759957174
"DPH2",166.043058145823,-0.094076301023797,0.091182255123505,-1.0317391349487,0.302194338942177,0.481580152619894
"TOE1",235.943822374817,-0.272377924289321,0.0998421881788321,-2.72808448269835,0.00637032906049026,0.0273584367036497
"NASP",841.768938197357,-0.143902865434758,0.059196692875501,-2.43092744619038,0.0150602299973043,0.0532729610411556
"MUTYH",234.383222656468,-0.192945623298955,0.0961806649187642,-2.0060749576011,0.0448482512243209,0.121458959096044
"CTNNBL1",629.842680084638,0.032598484568922,0.0641100356396758,0.508477093229812,0.611118799567046,0.751047544429491
"LPIN3",4.06736787414806,-0.0892237274231579,0.303404080991817,-0.294075567907619,0.768700159846275,0.862904712924832
"ZSWIM3",69.2134216880495,0.0592948060557357,0.160791439323835,0.368768426385659,0.712300340635399,0.823477696879962
"RBM38",1549.59344856867,0.77110003773666,0.252129834182633,3.05834507937725,0.00222563123506432,0.0118858617998751
"VSTM2L",4.09102331238632,-0.0374597091038781,0.368947638151307,-0.101531234327934,0.919128764254288,0.953386662650298
"OSER1",627.852475394123,0.0251207591358781,0.117263726339243,0.214224465826746,0.830372017954092,0.901036981879504
"SERINC3",2674.23275285483,0.14680249241758,0.0787356148042843,1.86449922036542,0.0622516309572523,0.155244808066234
"PPP1R3D",328.537713810554,0.476289901644235,0.131427583059282,3.62397215681428,0.000290112850396196,0.00240573234386878
"DMGDH",10.4800636953046,-0.502420255439046,0.250223022419667,-2.00788980398615,0.0446550028971225,0.12107010498559
"BHMT2",1.39596591914706,-1.07220402399387,0.687780036407308,-1.55893449538698,0.119011884808392,0.250275314301513
"AP3B1",1837.32391356903,0.188567477950529,0.0693575567426308,2.71877336524782,0.00655244866993542,0.0279892019980102
"ZBED3",64.9619023944173,0.116355202065605,0.153399160703145,0.758512638089156,0.448144150097748,0.618066927499009
"PATJ",953.455983406225,-0.26235979669836,0.150788678002885,-1.73991708245721,0.0818735786768412,0.189763450544017
"ANGPTL3",28.3220183313208,0.152956046272164,0.162054190792289,0.943857394396014,0.345242526563988,0.524810894269068
"SLC14A2",15.1095068309444,-0.484762171928542,0.223365178954195,-2.17026742573851,0.0299865927960408,0.0903245597000951
"FBXO44",298.769269056187,-0.209089247652753,0.102659569517256,-2.0367243758762,0.0416776703703216,0.115202663940435
"CPLANE2",50.9687897319728,-0.359405307495747,0.127995374059616,-2.80795544476746,0.00498571242727104,0.0225931099311842
"CASP9",244.996295768164,0.276305340191919,0.117134163920826,2.35887917703225,0.0183302227239328,0.0618655091435914
"DCTN4",1300.39798034235,0.420445746201488,0.116578618945311,3.60654252044903,0.000310304030630158,0.00253482838501287
"PDE6A",20.8475804856548,0.653057774843461,0.192852055792755,3.38631482127034,0.000708380668078345,0.00483192832479506
"ATP8A2",25.3244933852477,-0.379397204849216,0.193543625282345,-1.96026711960026,0.0499645770250697,0.132008292764262
"MTUS2",20.6262212483267,-0.441316550154056,0.193905530526629,-2.27593585884571,0.0228498488750818,0.073366748451671
"ZMYM5",415.505429722595,-0.0897510657536018,0.0505592155149599,-1.77516729323155,0.0758702684115844,0.179617614987351
"USPL1",652.748713556076,-0.178323117090965,0.0845420718765387,-2.10928255166706,0.0349201999628219,0.101173514592529
"XPO4",1247.64563639675,-0.103597849102574,0.0557371519659314,-1.85868573202119,0.0630716970342624,0.156543979230976
"TPTE2",2.50241905408698,-0.0902184354428158,0.510422560057012,-0.176752444940402,0.859702844246124,0.918835844114905
"POMP",429.264458416727,0.317619913537826,0.112456396827507,2.82438280523082,0.00473717688812075,0.0217046775526551
"CDK8",325.783643971875,0.0288737990960358,0.0582286969918057,0.495868885750596,0.619986919603046,0.757805667973405
"ALOX5AP",482.344421802875,0.388232991521212,0.18179023340149,2.13560973137532,0.0327112375650001,0.0961549495115986
"HMGB1P5",121.341305650889,0.12251117197334,0.134636519135952,0.909940131842181,0.362854083678281,0.540901218824027
"WASF3",60.3117897804272,1.20210467258031,0.29394183958479,4.08960042666383,4.32116945354583e-05,0.00054331179155862
"RNF17",5.60303323905335,0.208270742524005,1.26476607523601,0.164671354333362,0.869202665066005,0.924324594461307
"CHRM3",6.98312878529943,0.0991630372371387,0.282308921270258,0.351257185890376,0.725395411703212,0.832224269664287
"MYH10",425.831192373876,-0.0595319672547698,0.0737322430757821,-0.807407516323391,0.419431737948952,0.592338652121211
"PEMT",82.0856425017548,0.115704360217071,0.0907954425929441,1.27434105625542,0.202542572128017,0.366454681938214
"SCO1",725.641197089395,-0.0036336701034867,0.0484777056481515,-0.0749554884024356,0.940250127323855,0.965661118817212
"MPRIP",4215.92709790313,-0.33846999041829,0.10629098860036,-3.18437145872162,0.00145068723750953,0.00851514188639531
"CHI3L1",57.7688739013444,1.1042358201263,0.602748098914806,1.83200216162337,0.0669510985596043,0.163667717370549
"MYBPH",1.49291247692379,0.151950886308811,0.788317342740211,0.192753448478789,0.847152062435635,0.911234970670315
"PIK3C2B",659.164031612494,-0.373078879923859,0.163362089314317,-2.28375433669948,0.0223859726915667,0.0721388439884407
"DSTYK",777.010060935893,-0.0224444428501324,0.0461474333792198,-0.486363838822706,0.626709224345474,0.762662369509463
"CHIT1",33.8765750333946,1.40100590086218,0.338583988596819,4.13783861034989,3.50592827153573e-05,0.000460025733543731
"SLC41A1",340.488302577704,-0.545993227705564,0.137256639904038,-3.97790029019574,6.9526513894713e-05,0.000785216558100761
"LGR6",338.539148743357,-0.939881073951098,0.207083078893966,-4.5386666982692,5.6611033619633e-06,0.000109365678036318
"TMCC2",300.910319027438,1.72160025501681,0.360553544931832,4.77488095517769,1.79813590505828e-06,4.58047274576129e-05
"CCNA1",9.19444654799584,0.513584452314565,0.485759668164725,1.05728096829234,0.290383376416658,0.469259536289319
"COG6",429.571291987269,-0.15333636586547,0.0801477456074182,-1.91317129013892,0.0557261276358593,0.142870325896078
"SPART",597.595665825171,0.262228758499122,0.0852398335147265,3.07636403881312,0.00209541841517584,0.0113837477347062
"RXFP2",78.943049009364,0.428063282728859,0.272723947454748,1.56958450742536,0.116511805101922,0.246421183678091
"EPSTI1",960.375967943495,0.240467528366544,0.200047901833833,1.20204973989822,0.229344257420247,0.399382403816534
"RFXAP",138.287475758542,-0.142556117132005,0.114227358668643,-1.24800326991312,0.212029859715818,0.377765849867377
"TPT1",13747.9717478344,0.0204474468567896,0.0935332839082471,0.218611450409972,0.826952732407665,0.898766637808369
"GPALPP1",476.71027300407,-0.182439722823609,0.08068366668114,-2.2611729279063,0.0237485508150126,0.0756301518694663
"KL",24.3360320349801,1.25790587120776,0.271110930638001,4.63981982669439,3.48713069752768e-06,7.63323628352353e-05
"RFC3",146.062856239042,-0.143949745581908,0.0879368348321566,-1.63696755582189,0.101637248852002,0.222756502004749
"STARD13",24.0035776154958,0.719944485470653,0.258514476448851,2.78492908931195,0.00535394302315842,0.0238326909512018
"MORC4",112.849717457395,-0.502012014057925,0.130892017449237,-3.8353142066331,0.00012540387373887,0.00124206469008976
"BEX2",45.6011594186533,-0.129450137897378,0.168032639422915,-0.770386862587872,0.44107044403835,0.611828816656534
"TBC1D8B",29.2391224142948,0.0503322885051296,0.175358408001401,0.287025236364643,0.774092997032518,0.866003378141509
"TCEAL4",50.4150034489308,0.317259829339166,0.144558878252668,2.19467550643719,0.0281868829418409,0.0862574804497955
"BEX1",4.88948700865752,2.09678487622162,0.559292415225317,3.7489957295003,0.000177544108393231,0.00162758189812075
"VCF1",415.354923988862,0.594704793507646,0.192856152946002,3.08367031294127,0.00204464040709897,0.0111611276381958
"SLC39A11",496.989922599652,0.357421502933213,0.0889528310359074,4.01810149009123,5.86689287029705e-05,0.000685152831799961
"EPHB2",95.6564736780668,0.773803342356917,0.290527928784218,2.66343874613046,0.0077346492320955,0.031942880652205
"SRRM1",2064.21181965343,-0.230943005656648,0.0829973299058276,-2.78253536491699,0.0053935986741112,0.0239636871054279
"BTBD2",871.692454115594,0.0946256334128096,0.0853517636723453,1.10865469372215,0.267579173802126,0.444671517234276
"PRAM1",1078.88810148699,0.769765043312127,0.189840575025448,4.05479725927369,5.01778040714855e-05,0.000607049766730575
"KMT5C",120.30468873151,-0.0861210453899455,0.111309827121406,-0.773705679158164,0.439104860820155,0.609947323860932
"ZNF414",252.894158419793,-0.0372472791863951,0.103324689492164,-0.360487695336554,0.718482456675574,0.827964470416109
"PDE6B",141.102496737407,-0.0882219946715616,0.107174938652039,-0.823158807284128,0.410417690468209,0.584014000871403
"HSPBP1",159.709590924361,-0.103564234758297,0.115554559749996,-0.896236678001797,0.370126370346503,0.547617493667837
"CSNK1G2",1855.57017757507,0.0198664283912208,0.0736397800830772,0.269778486149855,0.787330674913041,0.874114547971553
"SLF1",501.866661723783,-0.039467797002511,0.10198914884287,-0.38698035477595,0.698770751715163,0.814048306293154
"CNDP2",1532.68232346988,0.167109201697352,0.072636420453773,2.30062550788421,0.0214128079540046,0.0696746208272683
"MACROD1",48.6951420556327,-0.269482999586641,0.140836026363922,-1.91345216521726,0.055690191700425,0.142809992703495
"WDR74",316.081424068187,-0.17325425391153,0.105455777827088,-1.64290907033666,0.100401748085775,0.220840777276164
"LGALS12",128.880206344981,0.639984991396911,0.233146381277349,2.7449921714015,0.00605123412070583,0.026217839949504
"RTN3",2246.44767930983,0.769509703891836,0.167992364646169,4.58062308672541,4.63592677010368e-06,9.50633318450113e-05
"PLAAT4",541.791990952492,-0.498150861980014,0.12737348003415,-3.91094646897027,9.19351484646778e-05,0.000977415788940259
"PLAAT2",7.88703764187812,0.153997252467251,0.35665049628396,0.431787573750185,0.665895811739387,0.790873626939739
"MYH11",515.365640042815,-0.175258704380787,0.0962333418354607,-1.8211848517164,0.0685787623669647,0.166546492105031
"CEP20",379.890302209426,0.0568152176731641,0.0768173682956533,0.739614216598709,0.459534112839833,0.628319175304339
"MED10",430.962847511781,-0.400090785827449,0.0801464604977401,-4.99199569566432,5.97585872774163e-07,2.0177723575137e-05
"PDZD2",191.663935340724,0.306021872821015,0.104509123865581,2.92818331550286,0.00340948960295362,0.016669581014186
"MORC2",508.404007333191,-0.1040932090874,0.0679908223796389,-1.53098911653366,0.125772082489455,0.259895864641706
"LARGE1",129.718810114678,-0.186118448480296,0.374142930605696,-0.497452800134406,0.618869779641583,0.757007528788461
"MYO18B",13.2034172729119,1.04205246768414,0.415000186484017,2.51096867332197,0.0120400380923688,0.0449802072016657
"SLC2A11",115.352145991826,-0.0550719254100644,0.103644102034194,-0.531356095804616,0.595172039597705,0.738349554496672
"C1QTNF6",161.117170500898,-0.212057162070762,0.137085273790708,-1.54689965017333,0.121887445441787,0.25463341137925
"FAM83F",18.6594536264053,-0.334680080203273,0.288016735425082,-1.16201608809058,0.245228930035652,0.418554091377186
"SEC14L4",2.48502654765415,3.65467371763691,1.30747454748092,2.79521595634751,0.00518650562565513,0.0232952704403328
"GIMAP6",2456.40035070625,-0.0740419464266279,0.0868213183471932,-0.852808363615703,0.393765585106896,0.569379187083994
"GIMAP4",2968.75356930483,0.104393100676926,0.101550853161189,1.02798841592425,0.303955276809652,0.48335626782492
"ADCK2",217.759840085122,-0.103868800710305,0.0788179856667279,-1.31783120098376,0.187560160682011,0.347924551327965
"MKRN1",3334.3217411433,0.990734703344378,0.236856416909014,4.18284932396389,2.878781968967e-05,0.000393895372438337
"AGAP3",589.504477236434,0.19127441457003,0.0974288238379151,1.96322204287551,0.0496203791370759,0.131324915615284
"KRBA1",196.303793487269,-0.0504489104713469,0.102764409261043,-0.490918118773945,0.623484361483731,0.760465989208017
"ZNF767P",631.991475206827,-0.245094707733928,0.0871726990798023,-2.81159939202475,0.00492958578110488,0.0223769961299593
"ACTR3B",195.032870735268,0.393106970495998,0.139658190304768,2.81477920942656,0.00488107560499187,0.0222225007971041
"BTG1",8350.01286619396,-0.204681227715709,0.0891525400707295,-2.29585413442314,0.0216842229638414,0.0703202769203409
"RLIG1",214.889849991748,-0.313401642286918,0.115426187875337,-2.7151693047803,0.00662418963183924,0.0282589549540559
"ATP13A3",2166.71570909204,0.389990224356681,0.098957353271193,3.94099287688012,8.1145036104882e-05,0.00088896664672846
"SFTPD",8.72019267532008,-0.242950784578755,0.25920694335938,-0.93728501802482,0.34861196741239,0.527661126960202
"TMEM254",118.385936415708,0.045917152905563,0.0990607715681499,0.463525088475349,0.642988036012107,0.775221387083078
"TMTC1",204.318735878998,0.286659844156577,0.382895175735812,0.748664026925127,0.454059730759264,0.623296281883145
"KRAS",1265.79212453353,-0.0886264225344964,0.0830072931713319,-1.06769440549719,0.285658382854816,0.464383739421128
"IPO8",1340.91964228397,0.0536604738460009,0.0533006286021426,1.00675123827421,0.314054332582482,0.494566311338946
"LARS1",1421.3182738062,-0.0627379554077128,0.0581094236497041,-1.07965199906147,0.280297176552648,0.458689836672427
"IMPA1",363.99841398433,-0.117953043337472,0.0667164189530386,-1.76797623716132,0.0770648763382432,0.181717179225585
"LRRCC1",72.9087621404414,-0.402603605464164,0.134450834812726,-2.99442994180692,0.00274958192072895,0.014101864692772
"E2F5",135.864122880768,-0.157863805643759,0.197522116194726,-0.799220910979557,0.424162328835994,0.596823298816771
"CA1",493.965193409569,4.75651201600678,0.691066678505636,6.88285539434816,5.86645719541022e-12,2.93679948469362e-09
"CCDC59",568.748618692446,-0.539916557021492,0.129624534773232,-4.16523428968161,3.11032984937989e-05,0.000420086074906276
"SWAP70",1000.07155463987,0.278306082575394,0.134232328115467,2.07331636486252,0.0381428466857717,0.10803855762361
"BMAL1",1274.25749733236,-0.153172306969187,0.0626396656456126,-2.44529253773109,0.0144734691412831,0.0516756814773977
"LYVE1",24.3519597174032,0.576291489396096,0.245854161618735,2.34403796788193,0.0190762293620936,0.0638128137347897
"AMPD3",845.272229608021,0.761907083732204,0.156256645823497,4.87599794374718,1.08259735904697e-06,3.13191607840875e-05
"SBF2",1289.67310060515,0.547991455072262,0.132848264560913,4.12494251907221,3.70827358696056e-05,0.00048136484870647
"MICAL2",2676.60517876762,1.00030484063032,0.200571242798705,4.98727946575192,6.12354564139062e-07,2.05558322201083e-05
"RRAS2",451.455963290504,-0.536637811547955,0.173231655226062,-3.09780456030198,0.00194959954662387,0.0107714439442549
"HSD17B4",1056.3473875004,0.460880249233082,0.0885325582218798,5.20577128335122,1.93192480370752e-07,8.23858599625495e-06
"ZFC3H1",2842.95930124537,0.0380546313792615,0.0628773413136159,0.605220109251358,0.545032756045142,0.699805648520074
"SARAF",4033.11179444036,-0.17249662063132,0.0729354111161631,-2.36505996184195,0.018027151952722,0.0610394434887932
"RNF122",165.301909328678,0.0337455590348169,0.0951535592950742,0.354643160852984,0.722856937467299,0.830843501671922
"DPF2",717.810580002303,-0.122920785526593,0.0486520912926055,-2.52652624503472,0.0115196780895439,0.0434449962407495
"MEN1",379.48171502282,-0.273499321855581,0.0860912473875439,-3.17685397941106,0.0014888197643808,0.0087038693917647
"ERG28",150.559450285554,-0.0246128043511135,0.0749617619116355,-0.328338124977998,0.742656020947476,0.844912941572969
"GSC",2.46379403883149,0.00244970601794876,0.452009092425452,0.00541959455904702,0.995675810343889,0.997442153992048
"DGLUCY",1296.33243872741,-0.00935598000931459,0.0705173702915731,-0.132676246584774,0.894449429241006,0.938811730448307
"UNC79",4.23857744389145,-0.345202291055061,0.383715215520888,-0.899631489948747,0.368316393391688,0.54582598024479
"NUMB",2324.28638721343,0.680350491236887,0.133369556956001,5.1012427930711,3.37430358742837e-07,1.2993890135669e-05
"CATSPERB",106.931551854315,-0.215711326160816,0.16144593099917,-1.33612116964364,0.181509671634783,0.339683439122779
"COX16",43.0180759386438,0.0983921467427042,0.101557302869411,0.968833790999976,0.332628123973575,0.512804474718048
"TTC9",352.361193004227,-0.477663188821189,0.163619997300523,-2.91934480321411,0.00350768004978819,0.017059103735274
"MED6",393.167050317277,-0.230141635472128,0.0588619376790956,-3.90985490023822,9.23515787323594e-05,0.000979581830975943
"EIF2S1",755.742657548621,-0.0152978285916603,0.0667166401432244,-0.229295548439183,0.818639213155659,0.894077486390728
"ADAM20",26.9119771589989,-0.0419138830645937,0.203988585186997,-0.205471708263338,0.837203600055701,0.905236351495275
"LOXL2",108.768675615662,-0.0588441366118356,0.13818353454434,-0.425840436097353,0.670224119967831,0.794089372021981
"ELP3",620.857302265385,-0.222151314945194,0.0695699119431041,-3.19320966119484,0.00140700748502005,0.00832243472086785
"PEBP4",1.77561323784804,-0.0461619224061412,0.600763014084549,-0.0768388221709744,0.938751766391501,0.964941109514953
"ADAMDEC1",17.2627725752315,0.56812489744337,0.236984784535953,2.39730537365861,0.0165161525841771,0.0571395614269255
"CTIF",348.158174074447,0.735562591505236,0.171029177759836,4.30080177628016,1.70181241331956e-05,0.000258846342496188
"MBD2",1284.84483773862,0.050532708623093,0.0898335058958842,0.562515156445745,0.573765080088206,0.722556177637056
"IER3IP1",193.479451080159,-0.0213393847027268,0.0908722185420547,-0.234828477229827,0.8143418640502,0.891434383043788
"MRPS36",98.1621317927712,0.0396835381563741,0.132879922067155,0.298642093847097,0.765213144028189,0.860206408624903
"CCNB1",46.5710198732668,0.537938346104769,0.128347105733121,4.19127757522896,2.77388043012443e-05,0.000381810630872119
"CDK7",205.050519920586,-0.0607946545261705,0.0668184795795717,-0.909847917951686,0.362902719768596,0.540901218824027
"CD180",493.04695268771,0.308294585491171,0.181816156352237,1.69563910972743,0.0899542464051399,0.203784199332766
"IRAK2",193.693376189171,-0.0311801907041159,0.124058373228534,-0.251334834503088,0.801555245274046,0.883267382280229
"CAMK1",87.9177115873367,-0.0200483243429893,0.104111474343657,-0.192565944045827,0.847298918397368,0.911288566290906
"THUMPD3",448.55256118059,0.155815853870798,0.0446391799679303,3.49056263987689,0.00048200460466736,0.00355984670823604
"VHL",1491.48118006954,0.00662997731063587,0.0497641978589436,0.133227854479409,0.894013182514798,0.93853364383113
"BHLHE40",1325.41666641931,-0.415745265766798,0.138389288424975,-3.00417229178966,0.00266304472651256,0.0137314361760258
"ARL8B",1397.1960114289,0.396700282263186,0.104247119302009,3.80538363956058,0.000141584564942241,0.0013641880173598
"EDEM1",2487.26731973875,0.135036202710212,0.0556439138081752,2.42679196103514,0.0152329880952483,0.0537354855786425
"CHL1",18.8792556361219,0.548464826292597,0.438267077219721,1.25143971518908,0.210774095145557,0.376247763662374
"MEIS2",2.79541686126291,-0.214602609524618,0.395517575223093,-0.542586784932555,0.587414339778375,0.732641660400356
"DPH6",176.368213179271,-0.128151264767209,0.109041414427591,-1.17525314065242,0.239893455673843,0.412043447248248
"KATNBL1",471.408710832512,-0.013518326884565,0.070884339184636,-0.190709641086632,0.848753084833968,0.912202827043038
"EMC7",300.243136702978,0.193842056794451,0.0894561741933195,2.16689410811989,0.0302429293198274,0.0908945675250568
"GSTM1",34.4093048921836,-0.675283644856156,1.46897338895124,-0.459697670451517,0.645733241867079,0.776620102037662
"PRPF38B",1721.62463467419,-0.0931725051357853,0.0619769533394797,-1.50334116337458,0.132751090409144,0.270673995921884
"REG4",2.83813296816601,-0.418279296532529,0.509558461237423,-0.820866158353589,0.41172250929705,0.585075343665071
"TSPAN2",338.962270306451,-0.0752442463199687,0.169302178701231,-0.444437554774488,0.6567262667532,0.784270729180765
"TSHB",5.21665749571165,-0.295430899999669,0.332040646127125,-0.889743178871422,0.373603803172794,0.551085630907908
"GSTM5",5.84029071900276,1.49781105553216,0.723628178628375,2.06986281044395,0.0384651934324432,0.108710907506419
"GSTM3",47.5925487143694,-0.536155048003868,0.263664615577176,-2.03347364920468,0.0420046931649342,0.115828532415532
"SYT6",1.23241283253145,-0.268088885509092,0.679329525657939,-0.394637470304923,0.693110456072834,0.80987150306704
"VAV3",1514.41757172016,-0.0874891628733492,0.105776786675335,-0.827111180280824,0.408174047841252,0.581900078851505
"PSRC1",54.1295830524917,0.732068958056153,0.170032545719848,4.30546372729334,1.6663629445229e-05,0.000253957682901875
"PTPN22",1578.74053419869,-0.337716243969041,0.108328021380697,-3.11753357685918,0.00182371171526309,0.0102530354929391
"SORT1",2005.23852276562,1.17283064595656,0.18953638224492,6.1878919079558,6.09741134670798e-10,1.1143745118412e-07
"WNT2B",74.5688858824641,0.108134469281513,0.105189117143568,1.02800054053049,0.303949573427918,0.48335626782492
"PTGFRN",62.8950979930647,1.4907590251708,0.282769984187856,5.27198468201076,1.3495634407695e-07,6.17847851173757e-06
"LAMTOR5",426.917350571053,0.336633793532493,0.104186310942354,3.23107508546637,0.00123325538391195,0.00750259809953428
"NOTCH2",8349.79725390427,0.447030712787393,0.102024584132484,4.38159799021481,1.17812036576903e-05,0.000194618047223308
"TRIM45",28.2181886631452,-0.0805896975819674,0.184651457237579,-0.43644225064673,0.662515890069701,0.788649052288709
"CEPT1",1598.99337447083,0.128326149503579,0.102996755991023,1.245924187309,0.212792229330524,0.378918918730538
"CD101",406.196291244742,0.0377595884439839,0.128776385196913,0.293218266580828,0.769355322693657,0.863345566541081
"AP4B1",416.199290782172,0.0240364794988129,0.0658658434042231,0.364930869423465,0.715163010592005,0.825833607858424
"NAPG",727.523189155979,0.047507226817734,0.0901203078640959,0.527153401310793,0.598087065451114,0.740629648483988
"SPIRE1",111.042982876956,0.312926154328602,0.127558444190652,2.45319826777517,0.0141592271879415,0.0508513230948092
"PPHLN1",1129.92791681881,-0.201477584740628,0.0599453950237423,-3.36101855131373,0.00077655609559841,0.00519278566029675
"FKBP11",410.469090673179,-0.150897994792476,0.112033789029472,-1.34689718253464,0.178013349081831,0.334800016551487
"ARF3",2132.65398603346,0.480214380323667,0.127454236037953,3.76773966289101,0.00016473236331728,0.00153653871173662
